policy,block,episode,seed,random_action_seed,score,steps,steps_survived,food_collected,snake_length,steps_since_food,cause_of_death,end_reason,won,terminated,truncated,turn_ratio,episode_reward
Strategy,501000,76,501075,,230,373,372,23,26,9,self,self,False,True,False,0.3941018766756032,216.5100000000011
Strategy,501000,77,501076,,130,151,150,13,16,4,self,self,False,True,False,0.4768211920529801,118.62999999999971
Strategy,501000,78,501077,,380,522,521,38,41,5,self,self,False,True,False,0.40229885057471265,365.1700000000029
Strategy,501000,79,501078,,220,311,310,22,25,11,self,self,False,True,False,0.4533762057877814,207.12000000000137
Strategy,501000,80,501079,,400,626,625,40,43,8,self,self,False,True,False,0.3466453674121406,384.1500000000031
Strategy,501000,81,501080,,270,426,425,27,30,5,self,self,False,True,False,0.38028169014084506,256.0200000000019
Strategy,501000,82,501081,,300,494,493,30,33,5,self,self,False,True,False,0.4271255060728745,285.370000000002
Strategy,501000,83,501082,,210,290,289,21,24,1,self,self,False,True,False,0.38275862068965516,197.32000000000062
Strategy,501000,84,501083,,510,821,820,51,54,34,self,self,False,True,False,0.4007308160779537,492.3100000000055
Strategy,501000,85,501084,,380,573,572,38,41,13,self,self,False,True,False,0.36649214659685864,364.660000000003
Strategy,501000,86,501085,,340,522,521,34,37,18,self,self,False,True,False,0.39080459770114945,325.1300000000029
Strategy,501000,87,501086,,290,438,437,29,32,15,self,self,False,True,False,0.3812785388127854,275.9200000000019
Strategy,501000,88,501087,,100,208,207,10,13,1,self,self,False,True,False,0.32211538461538464,88.02999999999982
Strategy,501000,89,501088,,220,339,338,22,25,4,self,self,False,True,False,0.4277286135693215,206.8400000000007
Strategy,501000,90,501089,,420,693,692,42,45,8,self,self,False,True,False,0.3924963924963925,403.5000000000032
Strategy,501000,91,501090,,510,914,913,51,54,38,self,self,False,True,False,0.3851203501094092,491.38000000000613
Strategy,501000,92,501091,,160,229,228,16,19,5,self,self,False,True,False,0.4148471615720524,147.87999999999994
Strategy,501000,93,501092,,120,194,193,12,15,7,self,self,False,True,False,0.4329896907216495,108.18999999999961
Strategy,501000,94,501093,,330,490,489,33,36,8,self,self,False,True,False,0.40816326530612246,315.4400000000026
Strategy,501000,95,501094,,460,788,787,46,49,12,self,self,False,True,False,0.3464467005076142,442.590000000005
Strategy,501000,96,501095,,210,277,276,21,24,1,self,self,False,True,False,0.4296028880866426,197.45000000000044
Strategy,501000,97,501096,,450,743,742,45,48,4,self,self,False,True,False,0.3795423956931359,433.0300000000045
Strategy,501000,98,501097,,300,439,438,30,33,2,self,self,False,True,False,0.40774487471526194,285.9200000000018
Strategy,501000,99,501098,,380,666,665,38,41,3,self,self,False,True,False,0.3483483483483483,363.730000000003
Strategy,501000,100,501099,,320,479,478,32,35,16,self,self,False,True,False,0.3569937369519833,305.5400000000026
Random,502000,1,502000,1502000,0,38,37,0,3,38,wall,wall,False,True,False,0.631578947368421,-10.370000000000001
Random,502000,2,502001,1502000,0,76,75,0,3,76,wall,wall,False,True,False,0.6973684210526315,-10.75
Random,502000,3,502002,1502000,0,62,61,0,3,62,wall,wall,False,True,False,0.6774193548387096,-10.61
Random,502000,4,502003,1502000,0,290,289,0,3,290,wall,wall,False,True,False,0.6758620689655173,-12.889999999999983
Random,502000,5,502004,1502000,0,14,13,0,3,14,wall,wall,False,True,False,0.6428571428571429,-10.13
Random,502000,6,502005,1502000,0,17,16,0,3,17,wall,wall,False,True,False,0.7647058823529411,-10.16
Random,502000,7,502006,1502000,0,39,38,0,3,39,wall,wall,False,True,False,0.5384615384615384,-10.38
Random,502000,8,502007,1502000,0,24,23,0,3,24,wall,wall,False,True,False,0.5833333333333334,-10.23
Random,502000,9,502008,1502000,0,16,15,0,3,16,wall,wall,False,True,False,0.6875,-10.15
Random,502000,10,502009,1502000,0,28,27,0,3,28,wall,wall,False,True,False,0.6071428571428571,-10.27
Random,502000,11,502010,1502000,0,120,119,0,3,120,wall,wall,False,True,False,0.7,-11.190000000000001
Random,502000,12,502011,1502000,0,107,106,0,3,107,wall,wall,False,True,False,0.6635514018691588,-11.06
Random,502000,13,502012,1502000,0,23,22,0,3,23,wall,wall,False,True,False,0.7391304347826086,-10.22
Random,502000,14,502013,1502000,0,65,64,0,3,65,wall,wall,False,True,False,0.6615384615384615,-10.64
Random,502000,15,502014,1502000,10,391,390,1,4,119,wall,wall,False,True,False,0.6368286445012787,-3.8899999999999615
Random,502000,16,502015,1502000,0,18,17,0,3,18,wall,wall,False,True,False,0.3888888888888889,-10.17
Random,502000,17,502016,1502000,0,44,43,0,3,44,wall,wall,False,True,False,0.5,-10.43
Random,502000,18,502017,1502000,0,21,20,0,3,21,wall,wall,False,True,False,0.6190476190476191,-10.2
Random,502000,19,502018,1502000,0,87,86,0,3,87,wall,wall,False,True,False,0.6551724137931034,-10.860000000000001
Random,502000,20,502019,1502000,0,33,32,0,3,33,wall,wall,False,True,False,0.6363636363636364,-10.32
Random,502000,21,502020,1502000,0,66,65,0,3,66,wall,wall,False,True,False,0.6060606060606061,-10.65
Random,502000,22,502021,1502000,0,27,26,0,3,27,wall,wall,False,True,False,0.7407407407407407,-10.26
Random,502000,23,502022,1502000,0,80,79,0,3,80,wall,wall,False,True,False,0.7375,-10.790000000000001
Random,502000,24,502023,1502000,0,53,52,0,3,53,wall,wall,False,True,False,0.7358490566037735,-10.52
Random,502000,25,502024,1502000,0,29,28,0,3,29,wall,wall,False,True,False,0.7586206896551724,-10.28
Random,502000,26,502025,1502000,0,26,25,0,3,26,wall,wall,False,True,False,0.5769230769230769,-10.25
Random,502000,27,502026,1502000,0,89,88,0,3,89,wall,wall,False,True,False,0.7640449438202247,-10.88
Random,502000,28,502027,1502000,0,26,25,0,3,26,wall,wall,False,True,False,0.6923076923076923,-10.25
Random,502000,29,502028,1502000,0,58,57,0,3,58,wall,wall,False,True,False,0.6206896551724138,-10.57
Random,502000,30,502029,1502000,0,35,34,0,3,35,wall,wall,False,True,False,0.6,-10.34
Random,502000,31,502030,1502000,10,37,36,1,4,27,wall,wall,False,True,False,0.7027027027027027,-0.3499999999999943
Random,502000,32,502031,1502000,0,113,112,0,3,113,wall,wall,False,True,False,0.6371681415929203,-11.120000000000001
Random,502000,33,502032,1502000,0,20,19,0,3,20,wall,wall,False,True,False,0.55,-10.19
Random,502000,34,502033,1502000,0,80,79,0,3,80,wall,wall,False,True,False,0.65,-10.790000000000001
Random,502000,35,502034,1502000,0,41,40,0,3,41,wall,wall,False,True,False,0.6585365853658537,-10.4
Random,502000,36,502035,1502000,0,19,18,0,3,19,wall,wall,False,True,False,0.42105263157894735,-10.18
Random,502000,37,502036,1502000,0,33,32,0,3,33,wall,wall,False,True,False,0.696969696969697,-10.32
Random,502000,38,502037,1502000,0,25,24,0,3,25,wall,wall,False,True,False,0.52,-10.24
Random,502000,39,502038,1502000,0,16,15,0,3,16,wall,wall,False,True,False,0.6875,-10.15
Random,502000,40,502039,1502000,0,50,49,0,3,50,wall,wall,False,True,False,0.58,-10.49
Random,502000,41,502040,1502000,0,52,51,0,3,52,wall,wall,False,True,False,0.6538461538461539,-10.51
Random,502000,42,502041,1502000,0,71,70,0,3,71,wall,wall,False,True,False,0.7183098591549296,-10.700000000000001
Random,502000,43,502042,1502000,10,23,22,1,4,11,wall,wall,False,True,False,0.5652173913043478,-0.2099999999999973
Random,502000,44,502043,1502000,0,89,88,0,3,89,wall,wall,False,True,False,0.651685393258427,-10.88
Random,502000,45,502044,1502000,0,32,31,0,3,32,wall,wall,False,True,False,0.65625,-10.31
Random,502000,46,502045,1502000,0,38,37,0,3,38,wall,wall,False,True,False,0.6578947368421053,-10.370000000000001
Random,502000,47,502046,1502000,0,50,49,0,3,50,wall,wall,False,True,False,0.68,-10.49
Random,502000,48,502047,1502000,0,33,32,0,3,33,wall,wall,False,True,False,0.42424242424242425,-10.32
Random,502000,49,502048,1502000,0,73,72,0,3,73,wall,wall,False,True,False,0.684931506849315,-10.72
Random,502000,50,502049,1502000,0,49,48,0,3,49,wall,wall,False,True,False,0.7346938775510204,-10.48
Random,502000,51,502050,1502000,0,96,95,0,3,96,wall,wall,False,True,False,0.6666666666666666,-10.950000000000001
Random,502000,52,502051,1502000,0,127,126,0,3,127,wall,wall,False,True,False,0.6535433070866141,-11.260000000000002
Random,502000,53,502052,1502000,0,56,55,0,3,56,wall,wall,False,True,False,0.6428571428571429,-10.55
Random,502000,54,502053,1502000,0,178,177,0,3,178,wall,wall,False,True,False,0.702247191011236,-11.770000000000001
Random,502000,55,502054,1502000,0,42,41,0,3,42,wall,wall,False,True,False,0.5476190476190477,-10.41
Random,502000,56,502055,1502000,0,82,81,0,3,82,wall,wall,False,True,False,0.7317073170731707,-10.81
Random,502000,57,502056,1502000,0,31,30,0,3,31,wall,wall,False,True,False,0.5806451612903226,-10.3
Random,502000,58,502057,1502000,0,33,32,0,3,33,wall,wall,False,True,False,0.6666666666666666,-10.32
Random,502000,59,502058,1502000,0,38,37,0,3,38,wall,wall,False,True,False,0.7631578947368421,-10.370000000000001
Random,502000,60,502059,1502000,0,69,68,0,3,69,wall,wall,False,True,False,0.6811594202898551,-10.68
Random,502000,61,502060,1502000,0,87,86,0,3,87,wall,wall,False,True,False,0.632183908045977,-10.860000000000001
Random,502000,62,502061,1502000,0,63,62,0,3,63,wall,wall,False,True,False,0.7142857142857143,-10.620000000000001
Random,502000,63,502062,1502000,0,114,113,0,3,114,wall,wall,False,True,False,0.6666666666666666,-11.13
Random,502000,64,502063,1502000,0,43,42,0,3,43,wall,wall,False,True,False,0.627906976744186,-10.42
Random,502000,65,502064,1502000,0,76,75,0,3,76,wall,wall,False,True,False,0.7763157894736842,-10.75
Random,502000,66,502065,1502000,0,91,90,0,3,91,wall,wall,False,True,False,0.7032967032967034,-10.9
Random,502000,67,502066,1502000,0,19,18,0,3,19,wall,wall,False,True,False,0.5789473684210527,-10.18
Random,502000,68,502067,1502000,0,27,26,0,3,27,wall,wall,False,True,False,0.5925925925925926,-10.26
Random,502000,69,502068,1502000,0,37,36,0,3,37,wall,wall,False,True,False,0.7027027027027027,-10.36
Random,502000,70,502069,1502000,0,102,101,0,3,102,wall,wall,False,True,False,0.7156862745098039,-11.010000000000002
Random,502000,71,502070,1502000,0,64,63,0,3,64,wall,wall,False,True,False,0.734375,-10.63
Random,502000,72,502071,1502000,0,64,63,0,3,64,wall,wall,False,True,False,0.6875,-10.63
Random,502000,73,502072,1502000,0,38,37,0,3,38,wall,wall,False,True,False,0.6578947368421053,-10.370000000000001
Random,502000,74,502073,1502000,0,38,37,0,3,38,wall,wall,False,True,False,0.6578947368421053,-10.370000000000001
Random,502000,75,502074,1502000,0,72,71,0,3,72,wall,wall,False,True,False,0.6388888888888888,-10.71
Random,502000,76,502075,1502000,0,43,42,0,3,43,wall,wall,False,True,False,0.627906976744186,-10.42
Random,502000,77,502076,1502000,0,63,62,0,3,63,wall,wall,False,True,False,0.7142857142857143,-10.620000000000001
Random,502000,78,502077,1502000,0,108,107,0,3,108,wall,wall,False,True,False,0.6203703703703703,-11.07
Random,502000,79,502078,1502000,0,61,60,0,3,61,wall,wall,False,True,False,0.7049180327868853,-10.6
Random,502000,80,502079,1502000,0,59,58,0,3,59,wall,wall,False,True,False,0.6101694915254238,-10.58
Random,502000,81,502080,1502000,0,138,137,0,3,138,wall,wall,False,True,False,0.6666666666666666,-11.370000000000001
Random,502000,82,502081,1502000,0,29,28,0,3,29,wall,wall,False,True,False,0.5517241379310345,-10.28
Random,502000,83,502082,1502000,0,117,116,0,3,117,wall,wall,False,True,False,0.7521367521367521,-11.16
Random,502000,84,502083,1502000,0,144,143,0,3,144,wall,wall,False,True,False,0.6666666666666666,-11.430000000000001
Random,502000,85,502084,1502000,0,51,50,0,3,51,wall,wall,False,True,False,0.5882352941176471,-10.5
Random,502000,86,502085,1502000,0,50,49,0,3,50,wall,wall,False,True,False,0.7,-10.49
Random,502000,87,502086,1502000,0,65,64,0,3,65,wall,wall,False,True,False,0.7692307692307693,-10.64
Random,502000,88,502087,1502000,0,25,24,0,3,25,wall,wall,False,True,False,0.6,-10.24
Random,502000,89,502088,1502000,0,31,30,0,3,31,wall,wall,False,True,False,0.8064516129032258,-10.3
Random,502000,90,502089,1502000,0,17,16,0,3,17,wall,wall,False,True,False,0.5294117647058824,-10.16
Random,502000,91,502090,1502000,10,52,51,1,4,46,wall,wall,False,True,False,0.5769230769230769,-0.4999999999999911
Random,502000,92,502091,1502000,0,104,103,0,3,104,wall,wall,False,True,False,0.6730769230769231,-11.030000000000001
Random,502000,93,502092,1502000,0,74,73,0,3,74,wall,wall,False,True,False,0.6351351351351351,-10.73
Random,502000,94,502093,1502000,20,229,228,2,5,5,self,self,False,True,False,0.6550218340611353,7.740000000000002
Random,502000,95,502094,1502000,0,43,42,0,3,43,wall,wall,False,True,False,0.6976744186046512,-10.42
Random,502000,96,502095,1502000,0,155,154,0,3,155,wall,wall,False,True,False,0.7032258064516129,-11.540000000000001
Random,502000,97,502096,1502000,0,78,77,0,3,78,wall,wall,False,True,False,0.6410256410256411,-10.77
Random,502000,98,502097,1502000,0,40,39,0,3,40,wall,wall,False,True,False,0.725,-10.39
Random,502000,99,502098,1502000,0,24,23,0,3,24,wall,wall,False,True,False,0.6666666666666666,-10.23
Random,502000,100,502099,1502000,10,30,29,1,4,13,wall,wall,False,True,False,0.5666666666666667,-0.2799999999999976
Heuristic,502000,1,502000,,370,567,566,37,40,13,self,self,False,True,False,0.13580246913580246,354.7100000000025
Heuristic,502000,2,502001,,240,385,384,24,27,13,self,self,False,True,False,0.12207792207792208,226.40000000000094
Heuristic,502000,3,502002,,120,161,160,12,15,5,self,self,False,True,False,0.13043478260869565,108.5199999999997
Heuristic,502000,4,502003,,460,743,742,46,49,5,self,self,False,True,False,0.11036339165545088,443.04000000000394
Heuristic,502000,5,502004,,250,342,341,25,28,11,self,self,False,True,False,0.13742690058479531,236.84000000000123
Heuristic,502000,6,502005,,320,386,385,32,35,5,self,self,False,True,False,0.16839378238341968,306.4700000000016
Heuristic,502000,7,502006,,200,300,299,20,23,10,self,self,False,True,False,0.11333333333333333,187.21000000000018
Heuristic,502000,8,502007,,340,498,497,34,37,6,self,self,False,True,False,0.13855421686746988,325.37000000000205
Heuristic,502000,9,502008,,240,350,349,24,27,11,self,self,False,True,False,0.12571428571428572,226.75000000000074
Heuristic,502000,10,502009,,340,488,487,34,37,10,self,self,False,True,False,0.14549180327868852,325.47000000000276
Heuristic,502000,11,502010,,280,411,410,28,31,25,self,self,False,True,False,0.1435523114355231,266.18000000000217
Heuristic,502000,12,502011,,290,456,455,29,32,9,self,self,False,True,False,0.10964912280701754,275.7400000000021
Heuristic,502000,13,502012,,470,774,773,47,50,13,self,self,False,True,False,0.11886304909560723,452.7400000000047
Heuristic,502000,14,502013,,360,569,568,36,39,17,self,self,False,True,False,0.11423550087873462,344.68000000000285
Heuristic,502000,15,502014,,170,244,243,17,20,5,self,self,False,True,False,0.13934426229508196,157.73999999999998
Heuristic,502000,16,502015,,130,169,168,13,16,5,self,self,False,True,False,0.15384615384615385,118.4499999999997
Heuristic,502000,17,502016,,290,482,481,29,32,21,self,self,False,True,False,0.12655601659751037,275.48000000000195
Heuristic,502000,18,502017,,240,402,401,24,27,21,self,self,False,True,False,0.11940298507462686,226.23000000000118
Heuristic,502000,19,502018,,290,422,421,29,32,13,self,self,False,True,False,0.13270142180094788,276.0800000000019
Heuristic,502000,20,502019,,300,525,524,30,33,9,self,self,False,True,False,0.12,285.0600000000019
Heuristic,502000,21,502020,,370,617,616,37,40,36,self,self,False,True,False,0.13452188006482982,354.2100000000033
Heuristic,502000,22,502021,,140,187,186,14,17,9,self,self,False,True,False,0.13368983957219252,128.27999999999977
Heuristic,502000,23,502022,,230,286,285,23,26,13,self,self,False,True,False,0.15384615384615385,217.38000000000062
Heuristic,502000,24,502023,,190,297,296,19,22,15,self,self,False,True,False,0.12457912457912458,177.23000000000036
Heuristic,502000,25,502024,,480,812,811,48,51,10,self,self,False,True,False,0.13054187192118227,462.3700000000051
Heuristic,502000,26,502025,,340,494,493,34,37,13,self,self,False,True,False,0.15182186234817813,325.4100000000024
Heuristic,502000,27,502026,,320,519,518,32,35,5,self,self,False,True,False,0.11175337186897881,305.1400000000023
Heuristic,502000,28,502027,,340,583,582,34,37,31,self,self,False,True,False,0.13550600343053174,324.5200000000032
Heuristic,502000,29,502028,,220,279,278,22,25,4,self,self,False,True,False,0.14695340501792115,207.44000000000062
Heuristic,502000,30,502029,,300,380,379,30,33,20,self,self,False,True,False,0.15526315789473685,286.51000000000187
Heuristic,502000,31,502030,,360,614,613,36,39,22,self,self,False,True,False,0.12052117263843648,344.2300000000024
Heuristic,502000,32,502031,,180,281,280,18,21,15,self,self,False,True,False,0.13167259786476868,167.38000000000005
Heuristic,502000,33,502032,,500,868,867,50,53,19,self,self,False,True,False,0.13248847926267282,481.8300000000052
Heuristic,502000,34,502033,,210,335,334,21,24,16,self,self,False,True,False,0.1044776119402985,196.87000000000023
Heuristic,502000,35,502034,,420,698,697,42,45,9,self,self,False,True,False,0.1332378223495702,403.4500000000042
Heuristic,502000,36,502035,,430,623,622,43,46,3,self,self,False,True,False,0.14285714285714285,414.2100000000032
Heuristic,502000,37,502036,,380,521,520,38,41,9,self,self,False,True,False,0.1343570057581574,365.1800000000027
Heuristic,502000,38,502037,,300,444,443,30,33,29,self,self,False,True,False,0.13963963963963963,285.8700000000015
Heuristic,502000,39,502038,,110,154,153,11,14,1,self,self,False,True,False,0.12337662337662338,98.57999999999983
Heuristic,502000,40,502039,,270,464,463,27,30,22,self,self,False,True,False,0.12931034482758622,255.6400000000013
Heuristic,502000,41,502040,,550,820,819,55,58,17,self,self,False,True,False,0.12804878048780488,532.3600000000056
Heuristic,502000,42,502041,,360,625,624,36,39,25,self,self,False,True,False,0.1648,344.12000000000353
Heuristic,502000,43,502042,,450,593,592,45,48,12,self,self,False,True,False,0.15008431703204048,434.5300000000038
Heuristic,502000,44,502043,,430,716,715,43,46,6,self,self,False,True,False,0.12988826815642457,413.2800000000036
Heuristic,502000,45,502044,,120,175,174,12,15,9,self,self,False,True,False,0.13714285714285715,108.37999999999955
Heuristic,502000,46,502045,,260,369,368,26,29,4,self,self,False,True,False,0.13279132791327913,246.58000000000118
Heuristic,502000,47,502046,,180,266,265,18,21,12,self,self,False,True,False,0.14285714285714285,167.5300000000006
Heuristic,502000,48,502047,,60,89,88,6,9,3,self,self,False,True,False,0.16853932584269662,49.17999999999999
Heuristic,502000,49,502048,,150,172,171,15,18,5,self,self,False,True,False,0.1744186046511628,138.43999999999963
Heuristic,502000,50,502049,,270,416,415,27,30,25,self,self,False,True,False,0.11057692307692307,256.12000000000205
Heuristic,502000,51,502050,,440,744,743,44,47,2,self,self,False,True,False,0.14650537634408603,423.0100000000048
Heuristic,502000,52,502051,,130,127,126,13,16,8,self,self,False,True,False,0.16535433070866143,118.86999999999992
Heuristic,502000,53,502052,,300,442,441,30,33,9,self,self,False,True,False,0.12217194570135746,285.89000000000186
Heuristic,502000,54,502053,,280,450,449,28,31,23,self,self,False,True,False,0.1111111111111111,265.79000000000116
Heuristic,502000,55,502054,,180,301,300,18,21,9,self,self,False,True,False,0.10631229235880399,167.18000000000026
Heuristic,502000,56,502055,,450,749,748,45,48,19,self,self,False,True,False,0.12550066755674233,432.97000000000423
Heuristic,502000,57,502056,,360,631,630,36,39,29,self,self,False,True,False,0.12995245641838352,344.06000000000313
Heuristic,502000,58,502057,,370,609,608,37,40,34,self,self,False,True,False,0.11986863711001643,354.2900000000034
Heuristic,502000,59,502058,,230,378,377,23,26,11,self,self,False,True,False,0.12169312169312169,216.46000000000123
Heuristic,502000,60,502059,,100,149,148,10,13,5,self,self,False,True,False,0.12751677852348994,88.61999999999983
Heuristic,502000,61,502060,,180,250,249,18,21,7,self,self,False,True,False,0.124,167.69000000000025
Heuristic,502000,62,502061,,170,272,271,17,20,15,self,self,False,True,False,0.1323529411764706,157.46000000000032
Heuristic,502000,63,502062,,200,306,305,20,23,5,self,self,False,True,False,0.14705882352941177,187.15000000000038
Heuristic,502000,64,502063,,170,237,236,17,20,7,self,self,False,True,False,0.13924050632911392,157.81000000000023
Heuristic,502000,65,502064,,330,543,542,33,36,13,self,self,False,True,False,0.1289134438305709,314.9100000000022
Heuristic,502000,66,502065,,330,401,400,33,36,15,self,self,False,True,False,0.14463840399002495,316.33000000000175
Heuristic,502000,67,502066,,240,307,306,24,27,9,self,self,False,True,False,0.14332247557003258,227.18000000000075
Heuristic,502000,68,502067,,220,279,278,22,25,8,self,self,False,True,False,0.13620071684587814,207.44000000000102
Heuristic,502000,69,502068,,400,716,715,40,43,33,self,self,False,True,False,0.1494413407821229,383.25000000000455
Heuristic,502000,70,502069,,330,600,599,33,36,4,self,self,False,True,False,0.12833333333333333,314.34000000000316
Heuristic,502000,71,502070,,150,209,208,15,18,6,self,self,False,True,False,0.12440191387559808,138.06999999999996
Heuristic,502000,72,502071,,190,222,221,19,22,5,self,self,False,True,False,0.14864864864864866,177.98000000000013
Heuristic,502000,73,502072,,300,403,402,30,33,16,self,self,False,True,False,0.15632754342431762,286.280000000002
Heuristic,502000,74,502073,,440,656,655,44,47,3,self,self,False,True,False,0.15091463414634146,423.8900000000038
Heuristic,502000,75,502074,,280,441,440,28,31,16,self,self,False,True,False,0.15419501133786848,265.88000000000204
Heuristic,502000,76,502075,,180,220,219,18,21,16,self,self,False,True,False,0.19090909090909092,167.9900000000004
Heuristic,502000,77,502076,,220,358,357,22,25,15,self,self,False,True,False,0.12849162011173185,206.65000000000077
Heuristic,502000,78,502077,,440,737,736,44,47,28,self,self,False,True,False,0.13025780189959293,423.0800000000045
Heuristic,502000,79,502078,,240,375,374,24,27,13,self,self,False,True,False,0.13066666666666665,226.50000000000102
Heuristic,502000,80,502079,,420,600,599,42,45,25,self,self,False,True,False,0.13,404.43000000000325
Heuristic,502000,81,502080,,110,141,140,11,14,7,self,self,False,True,False,0.15602836879432624,98.70999999999974
Heuristic,502000,82,502081,,180,267,266,18,21,13,self,self,False,True,False,0.1198501872659176,167.52000000000027
Heuristic,502000,83,502082,,400,599,598,40,43,32,self,self,False,True,False,0.12520868113522537,384.42000000000286
Heuristic,502000,84,502083,,230,346,345,23,26,7,self,self,False,True,False,0.12716763005780346,216.78000000000065
Heuristic,502000,85,502084,,170,210,209,17,20,4,self,self,False,True,False,0.12380952380952381,158.0799999999998
Heuristic,502000,86,502085,,230,377,376,23,26,16,self,self,False,True,False,0.11140583554376658,216.47000000000088
Heuristic,502000,87,502086,,210,249,248,21,24,7,self,self,False,True,False,0.15261044176706828,197.73000000000064
Heuristic,502000,88,502087,,80,63,62,8,11,2,self,self,False,True,False,0.20634920634920634,69.46000000000001
Heuristic,502000,89,502088,,180,224,223,18,21,6,self,self,False,True,False,0.15625,167.95000000000044
Heuristic,502000,90,502089,,160,205,204,16,19,3,self,self,False,True,False,0.14146341463414633,148.1200000000002
Heuristic,502000,91,502090,,120,111,110,12,15,3,self,self,False,True,False,0.22522522522522523,109.01999999999983
Heuristic,502000,92,502091,,260,367,366,26,29,9,self,self,False,True,False,0.14713896457765668,246.60000000000133
Heuristic,502000,93,502092,,260,404,403,26,29,8,self,self,False,True,False,0.12376237623762376,246.23000000000133
Heuristic,502000,94,502093,,290,444,443,29,32,8,self,self,False,True,False,0.12837837837837837,275.86000000000195
Heuristic,502000,95,502094,,270,315,314,27,30,16,self,self,False,True,False,0.14603174603174604,257.13000000000136
Heuristic,502000,96,502095,,320,418,417,32,35,11,self,self,False,True,False,0.14114832535885166,306.1500000000015
Heuristic,502000,97,502096,,200,317,316,20,23,11,self,self,False,True,False,0.12933753943217666,187.04000000000048
Heuristic,502000,98,502097,,280,385,384,28,31,16,self,self,False,True,False,0.14545454545454545,266.44000000000153
Heuristic,502000,99,502098,,170,217,216,17,20,10,self,self,False,True,False,0.15668202764976957,158.0100000000001
Heuristic,502000,100,502099,,190,267,266,19,22,17,self,self,False,True,False,0.12734082397003746,177.53000000000034
Classic,502000,1,502000,,350,615,614,35,38,8,self,self,False,True,False,0.6536585365853659,334.2100000000024
Classic,502000,2,502001,,340,589,588,34,37,10,self,self,False,True,False,0.5789473684210527,324.4600000000024
Classic,502000,3,502002,,460,777,776,46,49,11,self,self,False,True,False,0.5855855855855856,442.7000000000046
Classic,502000,4,502003,,390,751,750,39,42,24,self,self,False,True,False,0.5499334221038615,372.8900000000035
Classic,502000,5,502004,,120,204,203,12,15,48,self,self,False,True,False,0.6519607843137255,108.08999999999952
Classic,502000,6,502005,,40,42,41,4,7,1,self,self,False,True,False,0.8095238095238095,29.62999999999998
Classic,502000,7,502006,,270,509,508,27,30,39,self,self,False,True,False,0.6149312377210217,255.19000000000153
Classic,502000,8,502007,,330,527,526,33,36,2,self,self,False,True,False,0.6166982922201139,315.0700000000018
Classic,502000,9,502008,,410,788,787,41,44,18,self,self,False,True,False,0.6218274111675127,392.54000000000417
Classic,502000,10,502009,,430,666,665,43,46,18,self,self,False,True,False,0.6081081081081081,413.7800000000042
Classic,502000,11,502010,,270,459,458,27,30,24,self,self,False,True,False,0.5838779956427015,255.69000000000227
Classic,502000,12,502011,,320,605,604,32,35,16,self,self,False,True,False,0.656198347107438,304.2800000000024
Classic,502000,13,502012,,350,660,659,35,38,34,self,self,False,True,False,0.6287878787878788,333.76000000000363
Classic,502000,14,502013,,190,356,355,19,22,13,self,self,False,True,False,0.6685393258426966,176.6400000000003
Classic,502000,15,502014,,410,649,648,41,44,15,self,self,False,True,False,0.6040061633281972,393.93000000000336
Classic,502000,16,502015,,330,499,498,33,36,10,self,self,False,True,False,0.6032064128256514,315.3500000000017
Classic,502000,17,502016,,260,447,446,26,29,6,self,self,False,True,False,0.5570469798657718,245.8000000000016
Classic,502000,18,502017,,110,157,156,11,14,2,self,self,False,True,False,0.5987261146496815,98.5499999999997
Classic,502000,19,502018,,250,463,462,25,28,10,self,self,False,True,False,0.5529157667386609,235.63000000000238
Classic,502000,20,502019,,250,537,536,25,28,34,self,self,False,True,False,0.6294227188081937,234.89000000000146
Classic,502000,21,502020,,250,405,404,25,28,7,self,self,False,True,False,0.5925925925925926,236.21000000000137
Classic,502000,22,502021,,290,501,500,29,32,14,self,self,False,True,False,0.6227544910179641,275.29000000000104
Classic,502000,23,502022,,300,470,469,30,33,1,self,self,False,True,False,0.6276595744680851,285.610000000002
Classic,502000,24,502023,,190,434,433,19,22,6,self,self,False,True,False,0.6129032258064516,175.86000000000047
Classic,502000,25,502024,,120,205,204,12,15,10,wall,wall,False,True,False,0.7121951219512195,108.07999999999964
Classic,502000,26,502025,,390,565,564,39,42,2,self,self,False,True,False,0.6530973451327433,374.75000000000347
Classic,502000,27,502026,,230,508,507,23,26,2,self,self,False,True,False,0.6417322834645669,215.1600000000003
Classic,502000,28,502027,,250,432,431,25,28,11,self,self,False,True,False,0.5879629629629629,235.94000000000176
Classic,502000,29,502028,,240,443,442,24,27,7,self,self,False,True,False,0.7404063205417607,225.8200000000008
Classic,502000,30,502029,,150,172,171,15,18,6,self,self,False,True,False,0.6569767441860465,138.4399999999996
Classic,502000,31,502030,,150,297,296,15,18,3,self,self,False,True,False,0.6430976430976431,137.18999999999954
Classic,502000,32,502031,,240,490,489,24,27,22,self,self,False,True,False,0.6653061224489796,225.3500000000002
Classic,502000,33,502032,,110,185,184,11,14,1,wall,wall,False,True,False,0.6162162162162163,98.26999999999964
Classic,502000,34,502033,,370,742,741,37,40,25,self,self,False,True,False,0.5498652291105122,352.9600000000032
Classic,502000,35,502034,,240,435,434,24,27,1,wall,wall,False,True,False,0.6574712643678161,225.90000000000117
Classic,502000,36,502035,,110,194,193,11,14,18,self,self,False,True,False,0.6597938144329897,98.17999999999965
