episode,episode_reward,score,epsilon,training_loss,moving_average_score,steps,turn_rate,repeat_penalty,potential_reward
2256,443.63000000000375,460,0.050000000000000044,0.28956514904112146,165.9,684,0.4502923976608187,0.0,0.0
2257,19.47999999999998,30,0.050000000000000044,0.27454410759466036,164.6,56,0.42857142857142855,0.0,0.0
2258,197.45000000000067,210,0.050000000000000044,0.2873179463372714,165.5,277,0.5415162454873647,0.0,0.0
2259,88.7399999999999,100,0.050000000000000044,0.26070262776578174,165.3,137,0.5547445255474452,0.0,0.0
2260,196.61000000000058,210,0.050000000000000044,0.3001271772843141,165.6,361,0.4792243767313019,0.0,0.0
2261,128.2799999999997,140,0.050000000000000044,0.2516749510946481,164.4,187,0.5347593582887701,0.0,0.0
2262,19.839999999999996,30,0.050000000000000044,0.278213794529438,163.8,20,0.7,0.0,0.0
2263,58.86000000000004,70,0.050000000000000044,0.27153562934648606,163.2,122,0.6065573770491803,0.0,0.0
2264,167.6900000000001,180,0.050000000000000044,0.29986081753046284,162,250,0.516,0.0,0.0
2265,88.29999999999971,100,0.050000000000000044,0.29300589065836824,161.3,181,0.43646408839779005,0.0,0.0
2266,118.14999999999955,130,0.050000000000000044,0.27550481792007175,161.3,199,0.457286432160804,0.0,0.0
2267,9.760000000000005,20,0.050000000000000044,0.32785162329673767,160.5,27,0.5925925925925926,0.0,0.0
2268,39.20000000000001,50,0.050000000000000044,0.23077444969253105,157.9,86,0.5,0.0,0.0
2269,177.29000000000056,190,0.050000000000000044,0.28398936660960317,157.3,291,0.5051546391752577,0.0,0.0
2270,187.2500000000009,200,0.050000000000000044,0.2760476641155578,158.2,296,0.5304054054054054,0.0,0.0
2271,128.27999999999977,140,0.050000000000000044,0.3672091620082551,156.6,187,0.5401069518716578,0.0,0.0
2272,108.12999999999963,120,0.050000000000000044,0.29286229096353056,157.6,200,0.485,0.0,0.0
2273,167.72000000000054,180,0.050000000000000044,0.27126314298760507,158.9,247,0.4574898785425101,0.0,0.0
2274,9.570000000000004,20,0.050000000000000044,0.327720968560739,157.7,46,0.717391304347826,0.0,0.0
2275,128.45000000000005,140,0.050000000000000044,0.2981652170419693,157.2,170,0.4470588235294118,0.0,0.0
2276,187.14000000000038,200,0.050000000000000044,0.2927531725787497,157.6,307,0.46579804560260585,0.0,0.0
2277,39.46000000000002,50,0.050000000000000044,0.3481162210305532,156.7,60,0.5166666666666667,0.0,0.0
2278,187.16000000000025,200,0.050000000000000044,0.3016659065492843,154.9,305,0.4557377049180328,0.0,0.0
2279,98.59999999999971,110,0.050000000000000044,0.28093089339764493,154.3,152,0.506578947368421,0.0,0.0
2280,29.529999999999966,40,0.050000000000000044,0.2596664887208205,154.2,52,0.4423076923076923,0.0,0.0
2281,29.639999999999986,40,0.050000000000000044,0.4013898804783821,150.4,41,0.7560975609756098,0.0,0.0
2282,9.870000000000001,20,0.050000000000000044,0.4341207593679428,149.4,16,0.75,0.0,0.0
2283,107.8999999999995,120,0.050000000000000044,0.3035168033093214,148.9,223,0.4304932735426009,0.0,0.0
2284,58.4499999999999,70,0.050000000000000044,0.3192369109246789,146.5,163,0.5214723926380368,0.0,0.0
2285,9.559999999999995,20,0.050000000000000044,0.2260630571029403,145.5,47,0.6170212765957447,0.0,0.0
2286,98.59999999999981,110,0.050000000000000044,0.2806017719405262,145.5,152,0.5394736842105263,0.0,0.0
2287,9.779999999999994,20,0.050000000000000044,0.2881141347544534,143.8,25,0.48,0.0,0.0
2288,384.8000000000031,400,0.050000000000000044,0.2568765560165048,147,561,0.45811051693404636,0.0,0.0
2289,127.65999999999929,140,0.050000000000000044,0.25596686152200543,147.6,249,0.4859437751004016,0.0,0.0
2290,88.56999999999972,100,0.050000000000000044,0.29093713351549244,148.2,154,0.577922077922078,0.0,0.0
2291,226.33000000000095,240,0.050000000000000044,0.26232884109628446,150.5,392,0.3903061224489796,0.0,0.0
2292,88.87999999999981,100,0.050000000000000044,0.2637422800064087,150.7,123,0.5528455284552846,0.0,0.0
2293,187.65000000000055,200,0.050000000000000044,0.29532413044944406,152.1,256,0.38671875,0.0,0.0
2294,108.13999999999959,120,0.050000000000000044,0.34079917185008524,152.5,199,0.5477386934673367,0.0,0.0
2295,19.629999999999995,30,0.050000000000000044,0.2532035507261753,151.3,41,0.5609756097560976,0.0,0.0
2296,48.91000000000005,60,0.050000000000000044,0.23097089344057545,148.1,116,0.5086206896551724,0.0,0.0
2297,118.70999999999978,130,0.050000000000000044,0.2800792476369275,146.4,143,0.4825174825174825,0.0,0.0
2298,48.770000000000095,60,0.050000000000000044,0.32103683031869656,145.5,130,0.46153846153846156,0.0,0.0
2299,216.97000000000097,230,0.050000000000000044,0.2882513346863382,146.2,327,0.45565749235474007,0.0,0.0
2300,148.24000000000018,160,0.050000000000000044,0.2892721856431085,146,193,0.5129533678756477,0.0,0.0
